Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
172079,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Summer 2009,06/01/2009,21.4,
741051,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2021,01/01/2021,16.4,
667657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2020,01/01/2020,16.5,
741056,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2021,06/01/2021,10.8,
825919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2021-22,12/01/2021,20.1,
549923,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2017,01/01/2017,17.7,
643620,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2018-19,12/01/2018,18.7,
336874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2015,01/01/2015,18.2,
213279,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Winter 2013-14,12/01/2013,24.3,
213247,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Winter 2013-14,12/01/2013,29.9,
167521,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2009,12/01/2008,28.1,
167639,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2011,12/01/2010,25.9,
549941,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Annual Average 2017,01/01/2017,23.4,
741075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Annual Average 2021,01/01/2021,19.2,
171644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Winter 2010-11,12/01/2010,32.9,
171648,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Winter 2010-11,12/01/2010,29.0,
172090,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Summer 2009,06/01/2009,19.2,
172736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2013,12/01/2012,18.7,
667202,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,34.2,
176576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2010,12/01/2009,31.8,
176575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2010,12/01/2009,39.2,
643421,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2019,06/01/2019,11.7,
643670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Summer 2019,06/01/2019,12.7,
336764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Summer 2015,06/01/2015,17.2,
643592,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Summer 2019,06/01/2019,14.4,
165990,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Winter 2012-13,12/01/2012,28.6,
667261,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Annual Average 2020,01/01/2020,14.8,
212441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2014,06/01/2014,23.9,
643395,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Winter 2018-19,12/01/2018,27.5,
167667,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Annual Average 2011,12/01/2010,23.6,
213458,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2014,06/01/2014,7.3,
336853,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2015,01/01/2015,21.0,
667783,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2020,01/01/2020,17.0,
667789,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2020,01/01/2020,17.5,
643686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Winter 2018-19,12/01/2018,23.9,
213440,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Summer 2014,06/01/2014,15.0,
667759,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Annual Average 2020,01/01/2020,16.2,
213414,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Summer 2014,06/01/2014,17.3,
643593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Winter 2018-19,12/01/2018,23.0,
667603,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2020,01/01/2020,18.1,
336727,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2015,01/01/2015,24.3,
336587,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Summer 2015,06/01/2015,14.3,
171635,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Winter 2010-11,12/01/2010,30.6,
336642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Winter 2014-15,12/01/2014,25.4,
171652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2010-11,12/01/2010,25.7,
172094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2009,06/01/2009,16.1,
172740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2013,12/01/2012,16.8,
172723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2013,12/01/2012,20.6,
179292,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2012-13,12/01/2012,19.1,
336775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2015,01/01/2015,20.9,
171633,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,32.2,
172075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2009,06/01/2009,23.2,
336636,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,26.4,
167565,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2009,12/01/2008,20.7,
167683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2011,12/01/2010,20.5,
643722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2018-19,12/01/2018,16.1,
667861,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2020,01/01/2020,11.5,
166031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Winter 2012-13,12/01/2012,23.0,
167624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2010,12/01/2009,19.3,
336893,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2015,06/01/2015,8.8,
643721,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2019,06/01/2019,9.7,
667862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2019-20,12/01/2019,18.2,
172581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,24.8,
336634,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2015,01/01/2015,20.8,
643464,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2018-19,12/01/2018,23.2,
667345,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2020,01/01/2020,17.1,
643497,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Winter 2018-19,12/01/2018,24.4,
667411,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2020,01/01/2020,18.8,
643500,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Winter 2018-19,12/01/2018,25.3,
336679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2015,01/01/2015,19.1,
667435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2020,01/01/2020,15.6,
643509,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Winter 2018-19,12/01/2018,21.3,
336625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2015,01/01/2015,19.4,
336528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Winter 2014-15,12/01/2014,25.8,
176714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Annual Average 2013,12/01/2012,12.7,
740943,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,14.7,
336540,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Winter 2014-15,12/01/2014,24.0,
213449,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2014,06/01/2014,13.7,
643698,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2018-19,12/01/2018,19.9,
213447,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2014,06/01/2014,15.7,
643692,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2018-19,12/01/2018,21.9,
166004,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,27.7,
643697,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2019,06/01/2019,12.5,
172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2011,12/01/2010,14.9,
172611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2009,12/01/2008,15.7,
211686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Summer 2014,06/01/2014,8.3,
336712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2015,01/01/2015,12.8,
643542,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Winter 2018-19,12/01/2018,15.1,
667501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2020,01/01/2020,11.0,
643557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Winter 2018-19,12/01/2018,25.6,
167642,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2011,12/01/2010,26.9,
167524,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2009,12/01/2008,29.7,
213415,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Summer 2014,06/01/2014,18.5,
212450,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2014,06/01/2014,13.6,
176627,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Annual Average 2011,12/01/2010,22.2,
176599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2011,12/01/2010,24.6,
336508,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2015,01/01/2015,20.9,
336616,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2015,01/01/2015,17.8,
643446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.3,
667561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2020,01/01/2020,21.0,
667573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Annual Average 2020,01/01/2020,19.1,
336791,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2015,06/01/2015,15.3,
336875,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2015,06/01/2015,12.8,
643703,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2019,06/01/2019,11.1,
211666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2014,06/01/2014,13.8,
740928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2021,01/01/2021,18.0,
213446,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2014,06/01/2014,14.6,
336859,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Annual Average 2015,01/01/2015,19.4,
172589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2009,12/01/2008,25.1,
172657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,23.6,
667369,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2020,01/01/2020,16.1,
176678,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Annual Average 2013,12/01/2012,18.4,
175334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Winter 2010-11,12/01/2010,26.0,
336771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Winter 2014-15,12/01/2014,26.2,
171653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410.0,Rockaways,Winter 2010-11,12/01/2010,20.4,
175456,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2012-13,12/01/2012,20.9,
167561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,20.5,
167517,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2009,12/01/2008,31.0,
167635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,12/01/2010,28.1,
167519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Annual Average 2009,12/01/2008,29.8,
213410,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2014,06/01/2014,19.1,
165997,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2012-13,12/01/2012,22.9,
167590,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2010,12/01/2009,21.2,
643616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2019,06/01/2019,12.7,
550058,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2017,01/01/2017,19.0,
643337,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2019,06/01/2019,15.5,
643304,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Summer 2019,06/01/2019,13.1,
336479,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Summer 2015,06/01/2015,14.1,
336533,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Summer 2015,06/01/2015,10.8,
667142,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Winter 2019-20,12/01/2019,22.9,
172701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Annual Average 2012,12/01/2011,22.8,
172686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2012,12/01/2011,24.0,
825906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2022,06/01/2022,13.2,
825894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Summer 2022,06/01/2022,12.8,
175345,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Winter 2010-11,12/01/2010,30.1,
176689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Annual Average 2013,12/01/2012,20.2,
336723,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Winter 2014-15,12/01/2014,30.4,
166625,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2009,06/01/2009,31.6,
167746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2013,12/01/2012,29.3,
412828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2016,12/31/2015,16.9,
166861,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2013,06/01/2013,26.2,
166802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.5,
336588,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2014-15,12/01/2014,24.7,
667627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2020,01/01/2020,17.9,
336776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2015,06/01/2015,17.3,
667628,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2019-20,12/01/2019,23.7,
336492,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,21.2,
175886,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2009,06/01/2009,22.6,
336786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Winter 2014-15,12/01/2014,23.2,
336750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Winter 2014-15,12/01/2014,26.8,
336756,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Winter 2014-15,12/01/2014,24.1,
826377,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2021-22,12/01/2021,18.7,
412723,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2016,12/31/2015,17.2,
412729,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2016,12/31/2015,16.9,
825829,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Winter 2021-22,12/01/2021,23.4,
412819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2016,12/31/2015,17.6,
741194,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2021,06/01/2021,12.0,
741278,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2021,06/01/2021,9.2,
741146,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2021,06/01/2021,16.8,
336744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Winter 2014-15,12/01/2014,29.3,
176043,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2012,06/01/2012,15.5,
825989,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Winter 2021-22,12/01/2021,18.4,
412429,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,16.0,
825797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2021-22,12/01/2021,19.8,
176054,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2013,06/01/2013,18.9,
176012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2012,06/01/2012,19.4,
165874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Winter 2010-11,12/01/2010,30.2,
166641,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Summer 2009,06/01/2009,23.9,
826018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Winter 2021-22,12/01/2021,19.8,
826012,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Winter 2021-22,12/01/2021,22.1,
166830,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2012,06/01/2012,19.4,
603020,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2018,01/01/2018,21.2,
412753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2016,12/31/2015,20.7,
603074,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Annual Average 2018,01/01/2018,18.3,
826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2021-22,12/01/2021,20.8,
602735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2018,01/01/2018,19.7,
740927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Summer 2021,06/01/2021,13.7,
740990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Summer 2021,06/01/2021,11.3,
825701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2021-22,12/01/2021,20.9,
602951,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2018,01/01/2018,22.2,
412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2016,12/31/2015,11.6,
741269,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2021,06/01/2021,11.7,
176022,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2012,06/01/2012,19.5,
740945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2021,06/01/2021,14.7,
412480,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2016,12/31/2015,20.8,
825746,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2021-22,12/01/2021,23.4,
175365,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,30.7,
740991,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Annual Average 2021,01/01/2021,16.0,
643685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Summer 2019,06/01/2019,15.0,
336728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,20.2,
667532,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Winter 2019-20,12/01/2019,29.8,
175452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Winter 2012-13,12/01/2012,23.0,
176586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Annual Average 2010,12/01/2009,21.2,
667029,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Summer 2020,06/01/2020,13.2,
549867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Winter 2016-17,12/01/2016,24.8,
549832,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2017,06/01/2017,28.6,
175400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Winter 2011-12,12/01/2011,31.6,
667094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Winter 2019-20,12/01/2019,25.3,
211757,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Annual Average 2014,12/01/2013,19.0,
211776,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Annual Average 2014,12/01/2013,21.9,
